datetime,open,high,low,close,volume
2026-04-28 19:28:00,428.67,428.73,428.5604,428.72,48530
2026-04-28 19:29:00,428.67,429.06,428.615,428.995,79844
2026-04-28 19:30:00,429.0099,429.34,428.98,429.295,87889
2026-04-28 19:31:00,429.3,429.55,429.22,429.295,104441
2026-04-28 19:32:00,429.295,429.39,428.81,429.12,97640
2026-04-28 19:33:00,429.15,429.28,429.01,429.065,50456
2026-04-28 19:34:00,429.09,429.3899,429.04,429.28,75070
2026-04-28 19:35:00,429.3,429.43,429.23,429.3,69329
2026-04-28 19:36:00,429.3,429.5,429.173,429.4419,63519
2026-04-28 19:37:00,429.49,429.5412,429.31,429.51,48735
2026-04-28 19:38:00,429.51,429.6,429.0,429.365,97977
2026-04-28 19:39:00,429.39,429.45,429.2301,429.3637,49732
2026-04-28 19:40:00,429.3799,429.48,429.27,429.37,70215
2026-04-28 19:41:00,429.365,429.39,429.1008,429.23,83537
2026-04-28 19:42:00,429.22,429.35,429.04,429.04,146300
2026-04-28 19:43:00,429.07,429.15,428.775,428.905,115166
2026-04-28 19:44:00,428.93,429.23,428.9,429.15,69871
2026-04-28 19:45:00,429.165,429.3799,429.15,429.3799,54546
2026-04-28 19:46:00,429.38,429.39,429.078,429.13,55201
2026-04-28 19:47:00,429.115,429.33,429.06,429.2325,50484
2026-04-28 19:48:00,429.227,429.34,429.12,429.2701,47749
2026-04-28 19:49:00,429.295,429.55,429.27,429.42,70871
2026-04-28 19:50:00,429.45,429.73,429.4001,429.56,116033
2026-04-28 19:51:00,429.65,429.78,429.59,429.68,88851
2026-04-28 19:52:00,429.7,429.91,429.665,429.9,106609
2026-04-28 19:53:00,429.89,429.905,429.13,429.145,143116
2026-04-28 19:54:00,429.13,429.1837,428.6,428.86,137747
2026-04-28 19:55:00,428.79,429.21,428.69,429.21,173837
2026-04-28 19:56:00,429.1939,429.34,429.11,429.27,125929
2026-04-28 19:57:00,429.29,429.63,429.29,429.54,160798
2026-04-28 19:58:00,429.52,429.5899,429.39,429.55,242567
2026-04-28 19:59:00,429.54,429.54,429.2,429.36,417521
2026-04-29 13:30:00,424.575,424.7,421.78,422.2,1408696
